"","OSHPD_NUM","X1.x","Procedure Description","CPT_CODE_OR_OTHER","Top_25_Avg","Hospital_Name.x","X1.y","Hospital_Name.y","Freq","Full_Address","Address","City","State","Zip Code"
"3998",106196168,5894,"CT Scan, Head or Brain, without contrast","70450",3491,"Earl & Lorraine Miller Children's Hospital",75,"Earl & Lorraine Miller Children's Hospital",57,"2700 Long Beach Blvd, Long Beach, CA","2700 Long Beach Blvd","Long Beach","CA",90806
"3999",106196168,5895,"CT Scan, Pelvis, with contrast","72193",4064,"Earl & Lorraine Miller Children's Hospital",75,"Earl & Lorraine Miller Children's Hospital",57,"2700 Long Beach Blvd, Long Beach, CA","2700 Long Beach Blvd","Long Beach","CA",90806
"4000",106196168,5897,"MRI, Head or Brain, without contrast, followed by contrast","70553",8468,"Earl & Lorraine Miller Children's Hospital",75,"Earl & Lorraine Miller Children's Hospital",57,"2700 Long Beach Blvd, Long Beach, CA","2700 Long Beach Blvd","Long Beach","CA",90806
"4001",106196168,5898,"Ultrasound, Abdomen, Complete","76700",1700,"Earl & Lorraine Miller Children's Hospital",75,"Earl & Lorraine Miller Children's Hospital",57,"2700 Long Beach Blvd, Long Beach, CA","2700 Long Beach Blvd","Long Beach","CA",90806
"4002",106196168,5899,"Ultrasound, OB, 14 weeks or more, transabdominal","76805",1659,"Earl & Lorraine Miller Children's Hospital",75,"Earl & Lorraine Miller Children's Hospital",57,"2700 Long Beach Blvd, Long Beach, CA","2700 Long Beach Blvd","Long Beach","CA",90806
"4003",106196168,5900,"X-Ray, Lower Back, four views","72110",332,"Earl & Lorraine Miller Children's Hospital",75,"Earl & Lorraine Miller Children's Hospital",57,"2700 Long Beach Blvd, Long Beach, CA","2700 Long Beach Blvd","Long Beach","CA",90806
"4004",106196168,5901,"X-Ray, Chest, two views","71046",560,"Earl & Lorraine Miller Children's Hospital",75,"Earl & Lorraine Miller Children's Hospital",57,"2700 Long Beach Blvd, Long Beach, CA","2700 Long Beach Blvd","Long Beach","CA",90806
"4005",106196168,5911,"Arthroscopy, Knee, with meniscectomy (medial or lateral)","29881",22557,"Earl & Lorraine Miller Children's Hospital",75,"Earl & Lorraine Miller Children's Hospital",57,"2700 Long Beach Blvd, Long Beach, CA","2700 Long Beach Blvd","Long Beach","CA",90806
"4006",106196405,5988,"Emergency Room Visit, Level 4 (high severity without signigicant threat)","99284",3029,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4007",106196405,5986,"Emergency Room Visit, Level 2 (low to moderate severity)","99282",1602,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4008",106196405,5987,"Emergency Room Visit, Level 3 (moderate severity)","99283",2016,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4009",106196405,6034,"Endoscopy, Upper GI, with biopsy","43239",31199,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4010",106196405,6039,"Injection, Anesthetic or Steroid, transforaminal epidural, lumbar","64483",10392,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4011",106196405,5989,"Emergency Room Visit, Level 4 (high severity with significant threat)","99285",5285,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4012",106196405,5994,"Complete Blood Count, automated","85027",368,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4013",106196405,5995,"Complete Blood Count, with differential WBC, automated","85025",534,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4014",106196405,5996,"Comprehensive Metabolic Panel","80053",1062,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4015",106196405,5999,"Partial Thromboplastin Time","85730",385,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4016",106196405,6000,"Prothrombin Time","85610",365,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4017",106196405,6002,"Troponin, Quantitative","84484",602,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4018",106196405,6003,"Urinalysis, without microscopy","81002 or 81003",316,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4019",106196405,6004,"Urinalysis, with microscopy","81000 or 81001",432,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4020",106196405,6007,"CT Scan, Head or Brain, without contrast","70450",4226,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4021",106196405,6010,"MRI, Brain, without contrast, followed by contrast","70553",6536,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4022",106196405,6011,"Ultrasound, Abdomen, Complete","76700",2209,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4023",106196405,6012,"Ultrasound, OB, 14 weeks or more, transabdominal","76805",1231,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4024",106196405,6014,"X-Ray, Chest, two views","71046",749,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4025",106196405,6017,"Echocardiography, Transthoracic, complete, without Doppler","93307",1920,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4026",106196405,6019,"Inhalation Treatment, pressurized or nonpressurized","94640",687,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4027",106196405,6020,"Physical Therapy, Evaluation Low complexity","97161",658,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4028",106196405,6021,"Physical Therapy, Evaluation Moderate complexity","97162",667,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4029",106196405,6022,"Physical Therapy, Evaluation High complexity","97163",697,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4030",106196405,6023,"Physical Therapy, Gait Training","97116",191,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4031",106196405,6024,"Physical Therapy, Therapeutic Exercise","97110",251,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4032",106196405,6026,"Arthroscopy, Knee, with meniscectomy (medial or lateral)","29881",60703,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4033",106196405,6027,"Arthroscopy, Shoulder, with partial acromioplasty","29826",72601,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4034",106196405,6028,"Carpal Tunnel Surgery","64721",50717,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4035",106196405,6031,"Colonoscopy, with biopsy","45380",28525,"Palmdale Regional Medical Center",189,"Palmdale Regional Medical Center",59,"38600 Medical Center Dr, Palmdale, CA","38600 Medical Center Dr","Palmdale","CA",93551
"4036",106201281,6058,"Prothrombin Time","85610",30.1,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4037",106201281,6045,"Emergency Room Visit, Level 2 (low to moderate severity)","99282",400,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4038",106201281,6046,"Emergency Room Visit, Level 3 (moderate severity)","99283",550,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4039",106201281,6047,"Emergency Room Visit, Level 4 (high severity)","99284",800,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4040",106201281,6048,"Outpatient Visit, established patient, 15 minutes","99213",135,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4041",106201281,6050,"Basic Metabolic Panel","80048",117.38,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4042",106201281,6051,"Blood Gas Analysis, including 02 saturation","82805",158.76,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4043",106201281,6052,"Complete Blood Count, automated","85027",29.9,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4044",106201281,6053,"Complete Blood Count, with differential WBC, automated","85025",40.52,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4045",106201281,6054,"Comprehensive Metabolic Panel","80053",146.56,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4046",106201281,6055,"Creatine Kinase (CK), (CPK), Total","82550",34.5,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4047",106201281,6056,"Lipid Panel","80061",185.75,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4048",106201281,6057,"Partial Thromboplastin Time","85730",33.78,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4049",106201281,6077,"Inhalation Treatment, pressurized or nonpressurized","94640",39.9,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4050",106201281,6079,"Physical Therapy, Gait Training","97116",79.13,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4051",106201281,6059,"Thyroid Stimulating Hormone","84443",77.63,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4052",106201281,6060,"Troponin, Quantitative","84484",91.15,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4053",106201281,6061,"Urinalysis, without microscopy","81003",13.3,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4054",106201281,6062,"Urinalysis, with microscopy","81001",23.15,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4055",106201281,6064,"CT Scan, Abdomen, with contrast","74160",1329.18,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4056",106201281,6065,"CT Scan, Head or Brain, without contrast","70450",1173,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4057",106201281,6066,"CT Scan, Pelvis, with contrast","72193",1662.89,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4058",106201281,6068,"MRI, Head or Brain, without contrast, followed by contrast","70553",2026.77,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4059",106201281,6069,"Ultrasound, Abdomen, Complete","76700",370.98,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4060",106201281,6070,"Ultrasound, OB, 14 weeks or more, transabdominal","76805",374.13,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4061",106201281,6071,"X-Ray, Lower Back, four views","72110",280.97,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4062",106201281,6080,"Physical Therapy, Therapeutic Exercise","97110",89.78,"Madera Community Hospital",144,"Madera Community Hospital",56,"1250 E Almond Ave, Madera, CA","1250 E Almond Ave","Madera","CA",93637
"4063",106204019,6157,"Xray Wrist 2 Views","73100",331.24,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4064",106204019,6158,"Xray Elbow 2 Views","73070",351.15,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4065",106204019,6160,"X-Ray Exam Of Foot","73630",355.75,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4066",106204019,6161,"X-Ray Exam Of Finger(s)","73140",289.53,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4067",106204019,6162,"X-Ray Exam Of Hand","73130",356.57,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4068",106204019,6163,"OFFICE VISIT, NEW, LEVEL 1","99201",144.71,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4069",106204019,6164,"OFFICE VISIT, EST., LEVEL 4","99214",248,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4070",106204019,6165,"Emergency Department Visit, Level 1","99281",408.77,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4071",106204019,6166,"Office Visit, Est., Level 2","99212",113,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4072",106204019,6167,"Office Visit, Est., Level 5","99215",333,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4073",106204019,6168,"Assay Of Magnesium","83735",65.95,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4074",106204019,6169,"Renal Function Panel","80069",131.75,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4075",106204019,6170,"Xray Abdomen 2 View","74019",428.01,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4076",106204019,6109,"Complete Blood Count, automated","85027",170.43,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4077",106204019,6159,"X-Ray Exam Of Ankle","73610",356.52,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4078",106204019,6105,"Outpatient Visit, established patient, 15 minutes","99213",169,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4079",106204019,6107,"Basic Metabolic Panel","80048",128.86,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4080",106204019,6121,"CT Scan, Abdomen, with contrast","74160",3171.42,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4081",106204019,6111,"Comprehensive Metabolic Panel","80053",141.76,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4082",106204019,6112,"Creatine Kinase (CK), (CPK), Total","82550",65.07,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4083",106204019,6113,"Lipid Panel","80061",123.97,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4084",106204019,6137,"Physical Therapy, Therapeutic Exercise","97110",166.15,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4085",106204019,6123,"CT Scan, Pelvis, with contrast","72193",3101.25,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4086",106204019,6128,"X-Ray, Lower Back, minimum four views","72110",598.42,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4087",106204019,6129,"X-Ray, Chest, two views","71046",430.3,"Valley Children's Hospital",298,"Valley Children's Hospital",71,"9300 Valley Children's Pl, Madera, CA","9300 Valley Children's Pl","Madera","CA",93636
"4088",106211006,6172,"Emergency Room Visit, Level 2 (low to moderate severity)","99282",1128,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4089",106211006,6188,"Troponin, Quantitative","84484",110,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4090",106211006,6189,"Urinalysis, without microscopy","81002 or 81003",53,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4091",106211006,6192,"CT Scan, Abdomen, with contrast","74160",5985,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4092",106211006,6173,"Emergency Room Visit, Level 3 (moderate severity)","99283",2425.5,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4093",106211006,6174,"Emergency Room Visit, Level 4 (high severity without signigicant threat)","99284",4688,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4094",106211006,6178,"Basic Metabolic Panel","80048",73,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4095",106211006,6181,"Complete Blood Count, with differential WBC, automated","85025",69,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4096",106211006,6182,"Comprehensive Metabolic Panel","80053",101,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4097",106211006,6183,"Creatine Kinase (CK), (CPK), Total","82550",74,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4098",106211006,6184,"Lipid Panel","80061",131,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4099",106211006,6185,"Partial Thromboplastin Time","85730",82,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4100",106211006,6186,"Prothrombin Time","85610",48,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4101",106211006,6187,"Thyroid Stimulating Hormone","84443",158,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4102",106211006,6228,"Outpatient Visit","G0463",500,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4103",106211006,6197,"Ultrasound, Abdomen, Complete","76700",2375,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4104",106211006,6198,"Ultrasound, OB, 14 weeks or more, transabdominal","76805",1050,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4105",106211006,6193,"CT Scan, Head or Brain, without contrast","70450",6500,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4106",106211006,6194,"CT Scan, Pelvis, with contrast","72193",5775,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4107",106211006,6205,"Inhalation Treatment, pressurized or nonpressurized","94640",617,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4108",106211006,6206,"Physical Therapy, Evaluation","97161-97163",210,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4109",106211006,6199,"X-Ray, Lower Back, minimum four views","72110",1766.5,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4110",106211006,6200,"X-Ray, Chest, two views","71046",638,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4111",106211006,6207,"Physical Therapy, Gait Training","97116",157.5,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4112",106211006,6208,"Physical Therapy, Therapeutic Exercise","97110",157.5,"Marin General Hospital",147,"Marin General Hospital",58,"250 Bon Air Rd, Greenbrae, CA","250 Bon Air Rd","Greenbrae","CA",94904
"4113",106214034,6232,"Emergency Room Visit, Level 4","99284",3490,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4114",106214034,6234,"Basic Metabolic Panel","80048",170,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4115",106214034,6231,"Emergency Room Visit, Level 3","99283",2060,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4116",106214034,6247,"X-Ray, Chest, two views","71046",511,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4117",106214034,6248,"X-Ray, Lumbo Sacral, four views","72110",858,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4118",106214034,6235,"Comprehensive Metabolic Panel","80053",198,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4119",106214034,6236,"Lipid Panel","80061",224,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4120",106214034,6237,"Creatine Kinase (CK), (CPK), Total","82550",130,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4121",106214034,6238,"Blood Gas Analysis, including 02 saturation","82805",818,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4122",106214034,6239,"Thyroid Stimulating Hormone","84443",185,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4123",106214034,6240,"Troponin, Quantitative","84484",381,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4124",106214034,6241,"Complete Blood Count, with differential WBC, automated","85025",122,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4125",106214034,6242,"Complete Blood Count, automated","85027",136,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4126",106214034,6243,"Prothrombin Time","85610",77,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
